start,end,activity,time_of_the_day,BedPressureBedroom_1,BasinPIRBathroom_3,ToiletFlushBathroom_4,ShowerPIRBathroom_5,FridgeMagneticKitchen_6,CupboardMagneticKitchen_7,MicrowaveElectricKitchen_10,SeatPressureLiving_11,MaindoorMagneticEntrance_12,DoorPIRLiving_13,DoorPIRKitchen_14,DoorPIRBedroom_15
01-Dec-2012 09:12:00,01-Dec-2012 09:12:59,goToBed,0.38333333333333336,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:13:00,01-Dec-2012 09:13:59,goToBed,0.3840277777777778,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:14:00,01-Dec-2012 09:14:59,goToBed,0.38472222222222224,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:15:00,01-Dec-2012 09:15:59,goToBed,0.3854166666666667,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:16:00,01-Dec-2012 09:16:59,goToBed,0.3861111111111111,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:17:00,01-Dec-2012 09:17:59,goToBed,0.38680555555555557,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:18:00,01-Dec-2012 09:18:59,goToBed,0.3875,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:19:00,01-Dec-2012 09:19:59,goToBed,0.38819444444444445,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:20:00,01-Dec-2012 09:20:59,goToBed,0.3888888888888889,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:21:00,01-Dec-2012 09:21:59,goToBed,0.38958333333333334,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:22:00,01-Dec-2012 09:22:59,goToBed,0.3902777777777778,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:23:00,01-Dec-2012 09:23:59,goToBed,0.3909722222222222,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:24:00,01-Dec-2012 09:24:59,goToBed,0.39166666666666666,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:25:00,01-Dec-2012 09:25:59,goToBed,0.3923611111111111,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:26:00,01-Dec-2012 09:26:59,goToBed,0.39305555555555555,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:27:00,01-Dec-2012 09:27:59,goToBed,0.39375,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:28:00,01-Dec-2012 09:28:59,goToBed,0.39444444444444443,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:29:00,01-Dec-2012 09:29:59,goToBed,0.3951388888888889,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:30:00,01-Dec-2012 09:30:59,goToBed,0.3958333333333333,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:31:00,01-Dec-2012 09:31:59,goToBed,0.39652777777777776,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:32:00,01-Dec-2012 09:32:59,goToBed,0.3972222222222222,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:33:00,01-Dec-2012 09:33:59,goToBed,0.39791666666666664,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:34:00,01-Dec-2012 09:34:59,goToBed,0.39861111111111114,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:35:00,01-Dec-2012 09:35:59,goToBed,0.3993055555555556,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:36:00,01-Dec-2012 09:36:59,goToBed,0.4,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:37:00,01-Dec-2012 09:37:59,goToBed,0.40069444444444446,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:38:00,01-Dec-2012 09:38:59,goToBed,0.4013888888888889,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:39:00,01-Dec-2012 09:39:59,goToBed,0.40208333333333335,1,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:40:00,01-Dec-2012 09:40:59,goToBed,0.4027777777777778,1,0,0,0,0,0,0,0,0,0,0,1
01-Dec-2012 09:41:00,01-Dec-2012 09:41:59,idle,0.40347222222222223,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:42:00,01-Dec-2012 09:42:59,idle,0.4041666666666667,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:43:00,01-Dec-2012 09:43:59,idle,0.4048611111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:44:00,01-Dec-2012 09:44:59,idle,0.40555555555555556,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:45:00,01-Dec-2012 09:45:59,idle,0.40625,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:46:00,01-Dec-2012 09:46:59,useToilet,0.40694444444444444,0,0,1,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:47:00,01-Dec-2012 09:47:59,useToilet,0.4076388888888889,0,0,1,0,0,0,0,0,0,0,0,1
01-Dec-2012 09:48:00,01-Dec-2012 09:48:59,idle,0.4083333333333333,0,0,0,0,0,0,0,0,0,1,0,0
01-Dec-2012 09:49:00,01-Dec-2012 09:49:59,idle,0.40902777777777777,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:50:00,01-Dec-2012 09:50:59,prepareBreakfast,0.4097222222222222,0,0,0,0,0,0,0,0,0,1,1,0
01-Dec-2012 09:51:00,01-Dec-2012 09:51:59,prepareBreakfast,0.41041666666666665,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:52:00,01-Dec-2012 09:52:59,prepareBreakfast,0.4111111111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:53:00,01-Dec-2012 09:53:59,prepareBreakfast,0.41180555555555554,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:54:00,01-Dec-2012 09:54:59,prepareBreakfast,0.4125,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:55:00,01-Dec-2012 09:55:59,prepareBreakfast,0.4131944444444444,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:56:00,01-Dec-2012 09:56:59,prepareBreakfast,0.41388888888888886,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:57:00,01-Dec-2012 09:57:59,prepareBreakfast,0.41458333333333336,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:58:00,01-Dec-2012 09:58:59,prepareBreakfast,0.4152777777777778,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 09:59:00,01-Dec-2012 09:59:59,prepareBreakfast,0.41597222222222224,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:00:00,01-Dec-2012 10:00:59,prepareBreakfast,0.4166666666666667,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:01:00,01-Dec-2012 10:01:59,prepareBreakfast,0.4173611111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:02:00,01-Dec-2012 10:02:59,prepareBreakfast,0.41805555555555557,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:03:00,01-Dec-2012 10:03:59,prepareBreakfast,0.41875,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:04:00,01-Dec-2012 10:04:59,prepareBreakfast,0.41944444444444445,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:05:00,01-Dec-2012 10:05:59,prepareBreakfast,0.4201388888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:06:00,01-Dec-2012 10:06:59,prepareBreakfast,0.42083333333333334,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:07:00,01-Dec-2012 10:07:59,prepareBreakfast,0.4215277777777778,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:08:00,01-Dec-2012 10:08:59,prepareBreakfast,0.4222222222222222,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:09:00,01-Dec-2012 10:09:59,prepareBreakfast,0.42291666666666666,0,0,0,0,0,0,0,0,0,0,1,0
01-Dec-2012 10:10:00,01-Dec-2012 10:10:59,idle,0.4236111111111111,0,0,0,0,0,0,0,0,0,1,0,0
01-Dec-2012 10:11:00,01-Dec-2012 10:11:59,idle,0.42430555555555555,0,0,0,0,0,0,0,0,0,1,0,0
01-Dec-2012 10:12:00,01-Dec-2012 10:12:59,idle,0.425,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:13:00,01-Dec-2012 10:13:59,idle,0.42569444444444443,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:14:00,01-Dec-2012 10:14:59,idle,0.4263888888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:15:00,01-Dec-2012 10:15:59,idle,0.4270833333333333,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:16:00,01-Dec-2012 10:16:59,idle,0.42777777777777776,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:17:00,01-Dec-2012 10:17:59,idle,0.4284722222222222,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:18:00,01-Dec-2012 10:18:59,idle,0.42916666666666664,0,0,0,0,0,0,0,0,0,0,0,1
01-Dec-2012 10:19:00,01-Dec-2012 10:19:59,idle,0.42986111111111114,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:20:00,01-Dec-2012 10:20:59,idle,0.4305555555555556,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:21:00,01-Dec-2012 10:21:59,idle,0.43125,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:22:00,01-Dec-2012 10:22:59,idle,0.43194444444444446,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:23:00,01-Dec-2012 10:23:59,idle,0.4326388888888889,0,0,0,0,0,0,0,0,0,1,0,1
01-Dec-2012 10:24:00,01-Dec-2012 10:24:59,idle,0.43333333333333335,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:25:00,01-Dec-2012 10:25:59,idle,0.4340277777777778,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:26:00,01-Dec-2012 10:26:59,idle,0.43472222222222223,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:27:00,01-Dec-2012 10:27:59,idle,0.4354166666666667,0,0,0,0,0,0,0,0,0,1,0,1
01-Dec-2012 10:28:00,01-Dec-2012 10:28:59,idle,0.4361111111111111,0,0,0,0,0,0,0,0,0,1,0,1
01-Dec-2012 10:29:00,01-Dec-2012 10:29:59,idle,0.43680555555555556,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:30:00,01-Dec-2012 10:30:59,idle,0.4375,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:31:00,01-Dec-2012 10:31:59,idle,0.43819444444444444,0,0,0,0,0,0,0,0,0,1,0,1
01-Dec-2012 10:32:00,01-Dec-2012 10:32:59,idle,0.4388888888888889,0,0,0,0,0,0,0,0,0,1,0,1
01-Dec-2012 10:33:00,01-Dec-2012 10:33:59,idle,0.4395833333333333,0,0,0,0,0,0,0,0,0,0,0,1
01-Dec-2012 10:34:00,01-Dec-2012 10:34:59,grooming,0.44027777777777777,0,1,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:35:00,01-Dec-2012 10:35:59,grooming,0.4409722222222222,0,1,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:36:00,01-Dec-2012 10:36:59,grooming,0.44166666666666665,0,1,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:37:00,01-Dec-2012 10:37:59,takeShower,0.4423611111111111,0,0,0,1,0,0,0,0,0,0,0,0
01-Dec-2012 10:38:00,01-Dec-2012 10:38:59,takeShower,0.44305555555555554,0,0,0,1,0,0,0,0,0,0,0,0
01-Dec-2012 10:39:00,01-Dec-2012 10:39:59,takeShower,0.44375,0,0,0,1,0,0,0,0,0,0,0,0
01-Dec-2012 10:40:00,01-Dec-2012 10:40:59,takeShower,0.4444444444444444,0,0,0,1,0,0,0,0,0,0,0,0
01-Dec-2012 10:41:00,01-Dec-2012 10:41:59,takeShower,0.44513888888888886,0,0,0,1,0,0,0,0,0,0,0,0
01-Dec-2012 10:42:00,01-Dec-2012 10:42:59,takeShower,0.44583333333333336,0,0,0,1,0,0,0,0,0,0,0,0
01-Dec-2012 10:43:00,01-Dec-2012 10:43:59,takeShower,0.4465277777777778,0,0,0,1,0,0,0,0,0,0,0,0
01-Dec-2012 10:44:00,01-Dec-2012 10:44:59,idle,0.44722222222222224,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:45:00,01-Dec-2012 10:45:59,grooming,0.4479166666666667,0,1,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:46:00,01-Dec-2012 10:46:59,grooming,0.4486111111111111,0,1,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:47:00,01-Dec-2012 10:47:59,grooming,0.44930555555555557,0,1,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:48:00,01-Dec-2012 10:48:59,grooming,0.45,0,1,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:49:00,01-Dec-2012 10:49:59,idle,0.45069444444444445,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:50:00,01-Dec-2012 10:50:59,idle,0.4513888888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:51:00,01-Dec-2012 10:51:59,idle,0.45208333333333334,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:52:00,01-Dec-2012 10:52:59,idle,0.4527777777777778,0,0,0,0,0,0,0,0,0,0,0,1
01-Dec-2012 10:53:00,01-Dec-2012 10:53:59,idle,0.4534722222222222,0,0,0,0,0,0,0,0,0,1,0,0
01-Dec-2012 10:54:00,01-Dec-2012 10:54:59,grooming,0.45416666666666666,0,1,0,0,0,0,0,0,0,1,0,0
01-Dec-2012 10:55:00,01-Dec-2012 10:55:59,idle,0.4548611111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:56:00,01-Dec-2012 10:56:59,idle,0.45555555555555555,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:57:00,01-Dec-2012 10:57:59,idle,0.45625,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:58:00,01-Dec-2012 10:58:59,idle,0.45694444444444443,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 10:59:00,01-Dec-2012 10:59:59,idle,0.4576388888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:00:00,01-Dec-2012 11:00:59,idle,0.4583333333333333,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:01:00,01-Dec-2012 11:01:59,idle,0.45902777777777776,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:02:00,01-Dec-2012 11:02:59,idle,0.4597222222222222,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:03:00,01-Dec-2012 11:03:59,idle,0.46041666666666664,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:04:00,01-Dec-2012 11:04:59,idle,0.46111111111111114,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:05:00,01-Dec-2012 11:05:59,idle,0.4618055555555556,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:06:00,01-Dec-2012 11:06:59,idle,0.4625,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:07:00,01-Dec-2012 11:07:59,idle,0.46319444444444446,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:08:00,01-Dec-2012 11:08:59,idle,0.4638888888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:09:00,01-Dec-2012 11:09:59,idle,0.46458333333333335,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:10:00,01-Dec-2012 11:10:59,idle,0.4652777777777778,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:11:00,01-Dec-2012 11:11:59,idle,0.46597222222222223,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:12:00,01-Dec-2012 11:12:59,idle,0.4666666666666667,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:13:00,01-Dec-2012 11:13:59,idle,0.4673611111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:14:00,01-Dec-2012 11:14:59,idle,0.46805555555555556,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:15:00,01-Dec-2012 11:15:59,idle,0.46875,0,0,0,0,0,0,0,0,0,1,0,1
01-Dec-2012 11:16:00,01-Dec-2012 11:16:59,idle,0.46944444444444444,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:17:00,01-Dec-2012 11:17:59,idle,0.4701388888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:18:00,01-Dec-2012 11:18:59,idle,0.4708333333333333,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:19:00,01-Dec-2012 11:19:59,idle,0.47152777777777777,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:20:00,01-Dec-2012 11:20:59,idle,0.4722222222222222,0,0,0,0,0,0,0,0,0,0,0,1
01-Dec-2012 11:21:00,01-Dec-2012 11:21:59,idle,0.47291666666666665,0,0,0,0,0,0,0,0,0,1,1,0
01-Dec-2012 11:22:00,01-Dec-2012 11:22:59,idle,0.4736111111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:23:00,01-Dec-2012 11:23:59,idle,0.47430555555555554,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:24:00,01-Dec-2012 11:24:59,idle,0.475,0,0,0,0,0,0,0,0,0,1,1,0
01-Dec-2012 11:25:00,01-Dec-2012 11:25:59,idle,0.4756944444444444,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:26:00,01-Dec-2012 11:26:59,idle,0.47638888888888886,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:27:00,01-Dec-2012 11:27:59,idle,0.47708333333333336,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:28:00,01-Dec-2012 11:28:59,idle,0.4777777777777778,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:29:00,01-Dec-2012 11:29:59,getSnack,0.47847222222222224,0,0,0,0,0,0,0,0,0,1,1,0
01-Dec-2012 11:30:00,01-Dec-2012 11:30:59,getSnack,0.4791666666666667,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:31:00,01-Dec-2012 11:31:59,getSnack,0.4798611111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:32:00,01-Dec-2012 11:32:59,getSnack,0.48055555555555557,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:33:00,01-Dec-2012 11:33:59,getSnack,0.48125,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:34:00,01-Dec-2012 11:34:59,getSnack,0.48194444444444445,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:35:00,01-Dec-2012 11:35:59,getSnack,0.4826388888888889,0,0,0,0,1,0,0,0,0,0,0,0
01-Dec-2012 11:36:00,01-Dec-2012 11:36:59,getSnack,0.48333333333333334,0,0,0,0,0,0,0,0,0,0,1,0
01-Dec-2012 11:37:00,01-Dec-2012 11:37:59,idle,0.4840277777777778,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:38:00,01-Dec-2012 11:38:59,idle,0.4847222222222222,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:39:00,01-Dec-2012 11:39:59,idle,0.48541666666666666,0,0,0,0,1,0,0,0,0,0,0,0
01-Dec-2012 11:40:00,01-Dec-2012 11:40:59,idle,0.4861111111111111,0,0,0,0,1,0,0,0,0,0,0,0
01-Dec-2012 11:41:00,01-Dec-2012 11:41:59,idle,0.48680555555555555,0,0,0,0,1,0,0,0,0,0,0,0
01-Dec-2012 11:42:00,01-Dec-2012 11:42:59,idle,0.4875,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:43:00,01-Dec-2012 11:43:59,idle,0.48819444444444443,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:44:00,01-Dec-2012 11:44:59,idle,0.4888888888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:45:00,01-Dec-2012 11:45:59,idle,0.4895833333333333,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:46:00,01-Dec-2012 11:46:59,idle,0.49027777777777776,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:47:00,01-Dec-2012 11:47:59,idle,0.4909722222222222,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:48:00,01-Dec-2012 11:48:59,idle,0.49166666666666664,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:49:00,01-Dec-2012 11:49:59,idle,0.49236111111111114,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:50:00,01-Dec-2012 11:50:59,idle,0.4930555555555556,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:51:00,01-Dec-2012 11:51:59,idle,0.49375,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:52:00,01-Dec-2012 11:52:59,idle,0.49444444444444446,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:53:00,01-Dec-2012 11:53:59,idle,0.4951388888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:54:00,01-Dec-2012 11:54:59,idle,0.49583333333333335,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:55:00,01-Dec-2012 11:55:59,idle,0.4965277777777778,0,0,0,0,0,0,0,0,0,0,1,0
01-Dec-2012 11:56:00,01-Dec-2012 11:56:59,idle,0.49722222222222223,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:57:00,01-Dec-2012 11:57:59,idle,0.4979166666666667,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:58:00,01-Dec-2012 11:58:59,idle,0.4986111111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 11:59:00,01-Dec-2012 11:59:59,idle,0.49930555555555556,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:00:00,01-Dec-2012 12:00:59,idle,0.5,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:01:00,01-Dec-2012 12:01:59,idle,0.5006944444444444,0,0,0,0,0,0,0,0,0,0,1,0
01-Dec-2012 12:02:00,01-Dec-2012 12:02:59,idle,0.5013888888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:03:00,01-Dec-2012 12:03:59,idle,0.5020833333333333,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:04:00,01-Dec-2012 12:04:59,idle,0.5027777777777778,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:05:00,01-Dec-2012 12:05:59,idle,0.5034722222222222,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:06:00,01-Dec-2012 12:06:59,idle,0.5041666666666667,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:07:00,01-Dec-2012 12:07:59,idle,0.5048611111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:08:00,01-Dec-2012 12:08:59,idle,0.5055555555555555,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:09:00,01-Dec-2012 12:09:59,idle,0.50625,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:10:00,01-Dec-2012 12:10:59,idle,0.5069444444444444,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:11:00,01-Dec-2012 12:11:59,idle,0.5076388888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:12:00,01-Dec-2012 12:12:59,idle,0.5083333333333333,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:13:00,01-Dec-2012 12:13:59,idle,0.5090277777777777,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:14:00,01-Dec-2012 12:14:59,idle,0.5097222222222222,0,0,0,0,0,0,0,0,0,1,0,0
01-Dec-2012 12:15:00,01-Dec-2012 12:15:59,idle,0.5104166666666666,0,0,0,0,0,0,0,0,0,1,1,0
01-Dec-2012 12:16:00,01-Dec-2012 12:16:59,leaveHouse,0.5111111111111111,0,0,0,0,0,0,0,0,1,0,0,0
01-Dec-2012 12:17:00,01-Dec-2012 12:17:59,leaveHouse,0.5118055555555555,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:18:00,01-Dec-2012 12:18:59,leaveHouse,0.5125,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:19:00,01-Dec-2012 12:19:59,leaveHouse,0.5131944444444444,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:20:00,01-Dec-2012 12:20:59,leaveHouse,0.5138888888888888,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:21:00,01-Dec-2012 12:21:59,leaveHouse,0.5145833333333333,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:22:00,01-Dec-2012 12:22:59,leaveHouse,0.5152777777777777,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:23:00,01-Dec-2012 12:23:59,leaveHouse,0.5159722222222223,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:24:00,01-Dec-2012 12:24:59,leaveHouse,0.5166666666666667,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:25:00,01-Dec-2012 12:25:59,leaveHouse,0.5173611111111112,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:26:00,01-Dec-2012 12:26:59,leaveHouse,0.5180555555555556,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:27:00,01-Dec-2012 12:27:59,leaveHouse,0.51875,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:28:00,01-Dec-2012 12:28:59,leaveHouse,0.5194444444444445,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:29:00,01-Dec-2012 12:29:59,leaveHouse,0.5201388888888889,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:30:00,01-Dec-2012 12:30:59,leaveHouse,0.5208333333333334,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:31:00,01-Dec-2012 12:31:59,leaveHouse,0.5215277777777778,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:32:00,01-Dec-2012 12:32:59,leaveHouse,0.5222222222222223,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:33:00,01-Dec-2012 12:33:59,leaveHouse,0.5229166666666667,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:34:00,01-Dec-2012 12:34:59,leaveHouse,0.5236111111111111,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:35:00,01-Dec-2012 12:35:59,leaveHouse,0.5243055555555556,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:36:00,01-Dec-2012 12:36:59,leaveHouse,0.525,0,0,0,0,0,0,0,0,0,0,0,0
01-Dec-2012 12:37:00,01-Dec-2012 12:37:59,leaveHouse,0.5256944444444445,0,0,0,0,0,0,0,0,0,0,0,0
