start,end,activity,time_of_the_day,BedPressureBedroom_1,CabinetMagneticBathroom_2,BasinPIRBathroom_3,ToiletFlushBathroom_4,ShowerPIRBathroom_5,FridgeMagneticKitchen_6,CupboardMagneticKitchen_7,ToasterElectricKitchen_8,CooktopPIRKitchen_9,MicrowaveElectricKitchen_10,SeatPressureLiving_11,MaindoorMagneticEntrance_12
08-Dec-2011 07:23:00,08-Dec-2011 07:23:59,goToBed,0.3076388888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:24:00,08-Dec-2011 07:24:59,goToBed,0.30833333333333335,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:25:00,08-Dec-2011 07:25:59,goToBed,0.3090277777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:26:00,08-Dec-2011 07:26:59,goToBed,0.30972222222222223,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:27:00,08-Dec-2011 07:27:59,goToBed,0.3104166666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:28:00,08-Dec-2011 07:28:59,goToBed,0.3111111111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:29:00,08-Dec-2011 07:29:59,goToBed,0.31180555555555556,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:30:00,08-Dec-2011 07:30:59,goToBed,0.3125,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:31:00,08-Dec-2011 07:31:59,goToBed,0.31319444444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:32:00,08-Dec-2011 07:32:59,goToBed,0.3138888888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:33:00,08-Dec-2011 07:33:59,goToBed,0.3145833333333333,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:34:00,08-Dec-2011 07:34:59,goToBed,0.31527777777777777,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:35:00,08-Dec-2011 07:35:59,goToBed,0.3159722222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:36:00,08-Dec-2011 07:36:59,goToBed,0.31666666666666665,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:37:00,08-Dec-2011 07:37:59,goToBed,0.3173611111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:38:00,08-Dec-2011 07:38:59,goToBed,0.31805555555555554,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:39:00,08-Dec-2011 07:39:59,goToBed,0.31875,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:40:00,08-Dec-2011 07:40:59,goToBed,0.3194444444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:41:00,08-Dec-2011 07:41:59,goToBed,0.32013888888888886,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:42:00,08-Dec-2011 07:42:59,goToBed,0.32083333333333336,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:43:00,08-Dec-2011 07:43:59,goToBed,0.3215277777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:44:00,08-Dec-2011 07:44:59,goToBed,0.32222222222222224,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:45:00,08-Dec-2011 07:45:59,goToBed,0.3229166666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:46:00,08-Dec-2011 07:46:59,goToBed,0.3236111111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:47:00,08-Dec-2011 07:47:59,goToBed,0.32430555555555557,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:48:00,08-Dec-2011 07:48:59,goToBed,0.325,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:49:00,08-Dec-2011 07:49:59,goToBed,0.32569444444444445,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:50:00,08-Dec-2011 07:50:59,goToBed,0.3263888888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:51:00,08-Dec-2011 07:51:59,goToBed,0.32708333333333334,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:52:00,08-Dec-2011 07:52:59,goToBed,0.3277777777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:53:00,08-Dec-2011 07:53:59,goToBed,0.3284722222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:54:00,08-Dec-2011 07:54:59,goToBed,0.32916666666666666,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:55:00,08-Dec-2011 07:55:59,goToBed,0.3298611111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:56:00,08-Dec-2011 07:56:59,goToBed,0.33055555555555555,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:57:00,08-Dec-2011 07:57:59,goToBed,0.33125,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:58:00,08-Dec-2011 07:58:59,goToBed,0.33194444444444443,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 07:59:00,08-Dec-2011 07:59:59,goToBed,0.3326388888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:00:00,08-Dec-2011 08:00:59,goToBed,0.3333333333333333,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:01:00,08-Dec-2011 08:01:59,goToBed,0.33402777777777776,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:02:00,08-Dec-2011 08:02:59,goToBed,0.3347222222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:03:00,08-Dec-2011 08:03:59,goToBed,0.33541666666666664,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:04:00,08-Dec-2011 08:04:59,goToBed,0.33611111111111114,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:05:00,08-Dec-2011 08:05:59,goToBed,0.3368055555555556,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:06:00,08-Dec-2011 08:06:59,goToBed,0.3375,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:07:00,08-Dec-2011 08:07:59,goToBed,0.33819444444444446,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:08:00,08-Dec-2011 08:08:59,goToBed,0.3388888888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:09:00,08-Dec-2011 08:09:59,goToBed,0.33958333333333335,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:10:00,08-Dec-2011 08:10:59,goToBed,0.3402777777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:11:00,08-Dec-2011 08:11:59,goToBed,0.34097222222222223,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:12:00,08-Dec-2011 08:12:59,goToBed,0.3416666666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:13:00,08-Dec-2011 08:13:59,goToBed,0.3423611111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:14:00,08-Dec-2011 08:14:59,goToBed,0.34305555555555556,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:15:00,08-Dec-2011 08:15:59,goToBed,0.34375,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:16:00,08-Dec-2011 08:16:59,goToBed,0.34444444444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:17:00,08-Dec-2011 08:17:59,goToBed,0.3451388888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:18:00,08-Dec-2011 08:18:59,goToBed,0.3458333333333333,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:19:00,08-Dec-2011 08:19:59,goToBed,0.34652777777777777,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:20:00,08-Dec-2011 08:20:59,goToBed,0.3472222222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:21:00,08-Dec-2011 08:21:59,goToBed,0.34791666666666665,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:22:00,08-Dec-2011 08:22:59,goToBed,0.3486111111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:23:00,08-Dec-2011 08:23:59,goToBed,0.34930555555555554,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:24:00,08-Dec-2011 08:24:59,goToBed,0.35,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:25:00,08-Dec-2011 08:25:59,goToBed,0.3506944444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:26:00,08-Dec-2011 08:26:59,goToBed,0.35138888888888886,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:27:00,08-Dec-2011 08:27:59,goToBed,0.35208333333333336,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:28:00,08-Dec-2011 08:28:59,goToBed,0.3527777777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:29:00,08-Dec-2011 08:29:59,goToBed,0.35347222222222224,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:30:00,08-Dec-2011 08:30:59,goToBed,0.3541666666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:31:00,08-Dec-2011 08:31:59,goToBed,0.3548611111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:32:00,08-Dec-2011 08:32:59,goToBed,0.35555555555555557,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:33:00,08-Dec-2011 08:33:59,goToBed,0.35625,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:34:00,08-Dec-2011 08:34:59,goToBed,0.35694444444444445,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:35:00,08-Dec-2011 08:35:59,goToBed,0.3576388888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:36:00,08-Dec-2011 08:36:59,goToBed,0.35833333333333334,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:37:00,08-Dec-2011 08:37:59,goToBed,0.3590277777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:38:00,08-Dec-2011 08:38:59,goToBed,0.3597222222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:39:00,08-Dec-2011 08:39:59,goToBed,0.36041666666666666,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:40:00,08-Dec-2011 08:40:59,goToBed,0.3611111111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:41:00,08-Dec-2011 08:41:59,goToBed,0.36180555555555555,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:42:00,08-Dec-2011 08:42:59,goToBed,0.3625,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:43:00,08-Dec-2011 08:43:59,goToBed,0.36319444444444443,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:44:00,08-Dec-2011 08:44:59,goToBed,0.3638888888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:45:00,08-Dec-2011 08:45:59,goToBed,0.3645833333333333,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:46:00,08-Dec-2011 08:46:59,goToBed,0.36527777777777776,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:47:00,08-Dec-2011 08:47:59,goToBed,0.3659722222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:48:00,08-Dec-2011 08:48:59,goToBed,0.36666666666666664,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:49:00,08-Dec-2011 08:49:59,goToBed,0.36736111111111114,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:50:00,08-Dec-2011 08:50:59,goToBed,0.3680555555555556,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:51:00,08-Dec-2011 08:51:59,goToBed,0.36875,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:52:00,08-Dec-2011 08:52:59,goToBed,0.36944444444444446,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:53:00,08-Dec-2011 08:53:59,goToBed,0.3701388888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:54:00,08-Dec-2011 08:54:59,goToBed,0.37083333333333335,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:55:00,08-Dec-2011 08:55:59,goToBed,0.3715277777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:56:00,08-Dec-2011 08:56:59,goToBed,0.37222222222222223,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:57:00,08-Dec-2011 08:57:59,goToBed,0.3729166666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:58:00,08-Dec-2011 08:58:59,goToBed,0.3736111111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 08:59:00,08-Dec-2011 08:59:59,goToBed,0.37430555555555556,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:00:00,08-Dec-2011 09:00:59,goToBed,0.375,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:01:00,08-Dec-2011 09:01:59,goToBed,0.37569444444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:02:00,08-Dec-2011 09:02:59,goToBed,0.3763888888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:03:00,08-Dec-2011 09:03:59,goToBed,0.3770833333333333,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:04:00,08-Dec-2011 09:04:59,goToBed,0.37777777777777777,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:05:00,08-Dec-2011 09:05:59,goToBed,0.3784722222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:06:00,08-Dec-2011 09:06:59,goToBed,0.37916666666666665,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:07:00,08-Dec-2011 09:07:59,goToBed,0.3798611111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:08:00,08-Dec-2011 09:08:59,goToBed,0.38055555555555554,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:09:00,08-Dec-2011 09:09:59,goToBed,0.38125,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:10:00,08-Dec-2011 09:10:59,goToBed,0.3819444444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:11:00,08-Dec-2011 09:11:59,goToBed,0.38263888888888886,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:12:00,08-Dec-2011 09:12:59,goToBed,0.38333333333333336,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:13:00,08-Dec-2011 09:13:59,goToBed,0.3840277777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:14:00,08-Dec-2011 09:14:59,goToBed,0.38472222222222224,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:15:00,08-Dec-2011 09:15:59,goToBed,0.3854166666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:16:00,08-Dec-2011 09:16:59,goToBed,0.3861111111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:17:00,08-Dec-2011 09:17:59,goToBed,0.38680555555555557,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:18:00,08-Dec-2011 09:18:59,goToBed,0.3875,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:19:00,08-Dec-2011 09:19:59,goToBed,0.38819444444444445,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:20:00,08-Dec-2011 09:20:59,goToBed,0.3888888888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:21:00,08-Dec-2011 09:21:59,goToBed,0.38958333333333334,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:22:00,08-Dec-2011 09:22:59,goToBed,0.3902777777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:23:00,08-Dec-2011 09:23:59,goToBed,0.3909722222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:24:00,08-Dec-2011 09:24:59,goToBed,0.39166666666666666,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:25:00,08-Dec-2011 09:25:59,goToBed,0.3923611111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:26:00,08-Dec-2011 09:26:59,goToBed,0.39305555555555555,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:27:00,08-Dec-2011 09:27:59,goToBed,0.39375,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:28:00,08-Dec-2011 09:28:59,goToBed,0.39444444444444443,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:29:00,08-Dec-2011 09:29:59,goToBed,0.3951388888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:30:00,08-Dec-2011 09:30:59,goToBed,0.3958333333333333,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:31:00,08-Dec-2011 09:31:59,goToBed,0.39652777777777776,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:32:00,08-Dec-2011 09:32:59,goToBed,0.3972222222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:33:00,08-Dec-2011 09:33:59,goToBed,0.39791666666666664,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:34:00,08-Dec-2011 09:34:59,goToBed,0.39861111111111114,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:35:00,08-Dec-2011 09:35:59,goToBed,0.3993055555555556,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:36:00,08-Dec-2011 09:36:59,goToBed,0.4,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:37:00,08-Dec-2011 09:37:59,goToBed,0.40069444444444446,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:38:00,08-Dec-2011 09:38:59,goToBed,0.4013888888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:39:00,08-Dec-2011 09:39:59,goToBed,0.40208333333333335,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:40:00,08-Dec-2011 09:40:59,goToBed,0.4027777777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:41:00,08-Dec-2011 09:41:59,goToBed,0.40347222222222223,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:42:00,08-Dec-2011 09:42:59,goToBed,0.4041666666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:43:00,08-Dec-2011 09:43:59,goToBed,0.4048611111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:44:00,08-Dec-2011 09:44:59,goToBed,0.40555555555555556,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:45:00,08-Dec-2011 09:45:59,goToBed,0.40625,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:46:00,08-Dec-2011 09:46:59,goToBed,0.40694444444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:47:00,08-Dec-2011 09:47:59,goToBed,0.4076388888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:48:00,08-Dec-2011 09:48:59,goToBed,0.4083333333333333,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:49:00,08-Dec-2011 09:49:59,goToBed,0.40902777777777777,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:50:00,08-Dec-2011 09:50:59,goToBed,0.4097222222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:51:00,08-Dec-2011 09:51:59,goToBed,0.41041666666666665,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:52:00,08-Dec-2011 09:52:59,goToBed,0.4111111111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:53:00,08-Dec-2011 09:53:59,goToBed,0.41180555555555554,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:54:00,08-Dec-2011 09:54:59,goToBed,0.4125,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:55:00,08-Dec-2011 09:55:59,goToBed,0.4131944444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:56:00,08-Dec-2011 09:56:59,goToBed,0.41388888888888886,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:57:00,08-Dec-2011 09:57:59,goToBed,0.41458333333333336,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:58:00,08-Dec-2011 09:58:59,goToBed,0.4152777777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 09:59:00,08-Dec-2011 09:59:59,goToBed,0.41597222222222224,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:00:00,08-Dec-2011 10:00:59,goToBed,0.4166666666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:01:00,08-Dec-2011 10:01:59,goToBed,0.4173611111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:02:00,08-Dec-2011 10:02:59,goToBed,0.41805555555555557,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:03:00,08-Dec-2011 10:03:59,goToBed,0.41875,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:04:00,08-Dec-2011 10:04:59,goToBed,0.41944444444444445,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:05:00,08-Dec-2011 10:05:59,goToBed,0.4201388888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:06:00,08-Dec-2011 10:06:59,goToBed,0.42083333333333334,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:07:00,08-Dec-2011 10:07:59,goToBed,0.4215277777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:08:00,08-Dec-2011 10:08:59,goToBed,0.4222222222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:09:00,08-Dec-2011 10:09:59,goToBed,0.42291666666666666,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:10:00,08-Dec-2011 10:10:59,goToBed,0.4236111111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:11:00,08-Dec-2011 10:11:59,goToBed,0.42430555555555555,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:12:00,08-Dec-2011 10:12:59,goToBed,0.425,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:13:00,08-Dec-2011 10:13:59,goToBed,0.42569444444444443,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:14:00,08-Dec-2011 10:14:59,goToBed,0.4263888888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:15:00,08-Dec-2011 10:15:59,goToBed,0.4270833333333333,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:16:00,08-Dec-2011 10:16:59,goToBed,0.42777777777777776,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:17:00,08-Dec-2011 10:17:59,goToBed,0.4284722222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:18:00,08-Dec-2011 10:18:59,goToBed,0.42916666666666664,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:19:00,08-Dec-2011 10:19:59,goToBed,0.42986111111111114,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:20:00,08-Dec-2011 10:20:59,goToBed,0.4305555555555556,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:21:00,08-Dec-2011 10:21:59,goToBed,0.43125,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:22:00,08-Dec-2011 10:22:59,goToBed,0.43194444444444446,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:23:00,08-Dec-2011 10:23:59,goToBed,0.4326388888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:24:00,08-Dec-2011 10:24:59,goToBed,0.43333333333333335,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:25:00,08-Dec-2011 10:25:59,goToBed,0.4340277777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:26:00,08-Dec-2011 10:26:59,goToBed,0.43472222222222223,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:27:00,08-Dec-2011 10:27:59,goToBed,0.4354166666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:28:00,08-Dec-2011 10:28:59,goToBed,0.4361111111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:29:00,08-Dec-2011 10:29:59,goToBed,0.43680555555555556,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:30:00,08-Dec-2011 10:30:59,goToBed,0.4375,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:31:00,08-Dec-2011 10:31:59,goToBed,0.43819444444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:32:00,08-Dec-2011 10:32:59,goToBed,0.4388888888888889,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:33:00,08-Dec-2011 10:33:59,goToBed,0.4395833333333333,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:34:00,08-Dec-2011 10:34:59,goToBed,0.44027777777777777,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:35:00,08-Dec-2011 10:35:59,goToBed,0.4409722222222222,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:36:00,08-Dec-2011 10:36:59,goToBed,0.44166666666666665,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:37:00,08-Dec-2011 10:37:59,goToBed,0.4423611111111111,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:38:00,08-Dec-2011 10:38:59,goToBed,0.44305555555555554,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:39:00,08-Dec-2011 10:39:59,goToBed,0.44375,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:40:00,08-Dec-2011 10:40:59,goToBed,0.4444444444444444,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:41:00,08-Dec-2011 10:41:59,goToBed,0.44513888888888886,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:42:00,08-Dec-2011 10:42:59,goToBed,0.44583333333333336,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:43:00,08-Dec-2011 10:43:59,goToBed,0.4465277777777778,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:44:00,08-Dec-2011 10:44:59,goToBed,0.44722222222222224,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:45:00,08-Dec-2011 10:45:59,goToBed,0.4479166666666667,1,0,0,0,0,0,0,0,0,0,0,0
08-Dec-2011 10:46:00,08-Dec-2011 10:46:59,goToBed,0.4486111111111111,1,0,0,0,0,0,0,0,0,0,0,0
